client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
e29b3af7f27001a5afda2214bae40e7132f44eb0a2d3df32956fd5bc89feffa22f4a027ede605b390dbf3dd08a4c1c37cf7491d2fee6cf3c8da9dde8a3db3b44	common_voice_ur_32044651.mp3	مجھے بتایا تھا کہ وہ عبادت کی غرض سے جانا	5	0					ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32003610.mp3	ہمارے دوست اعظم سواتی کو ہی لے لیں۔	21	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32004266.mp3	لیکن تڑپنا اورچیز ہے۔	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32004269.mp3	پیٹرول کے بعد گاڑیوں کی قیمتیں بھی بڑھ گئیں	13	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32004272.mp3	مختلف ممالک میں یہ تقسیم مختلف ہے۔	11	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32005139.mp3	ہر ایک کی پسند و	14	3	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32005477.mp3	ہو چکا اب تو صف ماتم اٹھاد ینی چاہیے۔	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32005560.mp3	کراچی پاک ویسٹ انڈیز سیریز کیلئے فول پروف سیکورٹی پلان تیار	2	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006286.mp3	بعد از خرابیٔ بسیار، اب وہ صحیح جگہ پہ کھڑی ہے۔	6	3	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006324.mp3	ان جگہوں کے اندر پہنچنے والی سورج کی روشنی	11	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006325.mp3	دنیا کے تیز ترین انسان یوسین بولٹ گلو کار بھی بن گئے	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006417.mp3	آپریشن روکنے کی بات، البتہ اسی وقت کی جا سکتی ہے۔	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006491.mp3	پی ایس ایل فائنل دونوں ٹیموں کی فائنل پریکٹسٹرافی بھی اسٹیڈیم پہنچ گئی	3	2	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006534.mp3	ایرانی انقلاب کے امام اور مقتدی، دونوں شیعہ تھے۔	11	2	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006617.mp3	اور پھر برخورداران میاں شہباز شریف۔	8	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006848.mp3	احباب توقعات کے ٹوٹے پیمانوں کا نوحہ لکھتے ہیں۔	9	3	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32006892.mp3	آج بالکل مختلف منظر ہمارے سامنے ہے۔	11	5	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32007118.mp3	زندگی سے محبت کرتا ہوں	3	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32007220.mp3	وہ اگر اپنے علاوہ کسی کی بہادری کا ذکر کرتے ہیں۔	3	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32007544.mp3	یہی چاند ہے کلاں میں بھی ہے	7	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32007929.mp3	مثلاً سورۂ انعام میں بتایا گیا ہے	4	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32008110.mp3	انہوں نے کیا کارنامے سرانجام دئیے؟	6	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32008224.mp3	ایچ پلانٹ انجینیرنگ اکائی کمپنی نے کہا	8	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32008469.mp3	مغربی ارجنٹینا کا معیاری وقت	4	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32008617.mp3	کہہ رہے ہیں۔	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009008.mp3	وزیر اعلی پنجاب اپنی ساکھ کے بارے میں حساس ہیں۔	16	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009075.mp3	اورسید صاحب کے فکری پیرو کار بھی اسی کے قائل ہیں۔	9	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009102.mp3	جناب، کراچی دو ٹرینیں چلتی ہیں، ایک صبح چھ بجے اور دوسری شام سات بجے۔	2	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009193.mp3	نے سوال ایک اور سوال کردیا	8	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009237.mp3	جیسے جنگلات اور باغات کے حسن کا فرق جو انسان خود ترتیب دیتا ہے	10	3	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009330.mp3	اوراگر اب ہوتے تو کچھ کر بیٹھتے۔	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009367.mp3	روم ماونٹین بائیکنگ کے عالمی مقابلوں میں ماہر رائیڈرز کی شرکت	11	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009400.mp3	لوگوں کے ساتھ اچھا سلوک کرو	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32009653.mp3	میں بال کٹوانے جا رہا ہوں	6	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32010022.mp3	تو ہمارے پاس بھی ہے۔	10	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32011016.mp3	کہیں قارئین یہ نہ سمجھ لیں کہ پاکستان کی شکست نے افسردہ کردیا تھا	4	3	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32011107.mp3	جَیسا یِہ کا فرائض بھی اللہ ہی ادا کرنا گانا	3	2	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32011342.mp3	ان جگہوں میں سورج کی روشنی آکر واپس نہیں جاسکتی ۔	17	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32012258.mp3	وہ دور تھا۔	3	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32012390.mp3	معمول کے کام فورا کرتا ہوں	8	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32015190.mp3	فون	3	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32015336.mp3	جنگلی حیات کی حفاظت کے لیے شکار پر مکمل پابندی ہونی چاہیے	5	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32015364.mp3	آسٹریلین ویسٹرن ڈے لائٹ ٹائم	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32015410.mp3	لہذا پروگرام ٹریڈنگ کے لیے آگے کِیا ہے	3	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32015414.mp3	تو پھر پڑاؤ کبھی بھگوال میں ہو گا۔	16	3	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32015770.mp3	کا نظارہ کرتے ہیں	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32015871.mp3	امریکا نے روس پرایکسپورٹ سیکٹر اور سیکورٹی آلات سے متعلق پابندیاں ختم کردی ہیں	10	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32016289.mp3	چاندنی دل دکھاتی رہی رات بھر	7	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32016477.mp3	کیا پہلے کبھی ہماری بات ہوئی ہے	5	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32016705.mp3	بی رنگ سبز خیالات شدت سے سوتی ہیں	7	5	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32016987.mp3	چولہا اس گھر میں سے ہی مل گیا	6	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32017281.mp3	ہم اور کیا چاہتے ہیں۔	2	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32017409.mp3	ہم سے جہاں میں کشتۂ غم اور کیا نہ تھے	7	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32017863.mp3	ملک میں امن قائم ہونےتک اقتصادی مقابلہ نہیں کیاجاسکتاوزیرداخلہ	12	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32018220.mp3	نہ بدنامی کوئی بوجھ سب کے چہروں پر مسکراہٹیں ہیں۔	13	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32018223.mp3	فوج جس کا کام سرحدوں کی حفاظت ہے	2	1	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32018359.mp3	وہ میرے خواب گاہ میں آیا	13	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32019025.mp3	لیکن اسے گرین ہاؤس ایفیکٹ کیوں کہتے ہیں	7	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32019100.mp3	اماں بمقابلہ بشر	13	2	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32019695.mp3	قومی الیکشن اسی سال مئی میں ہونے والے	14	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32020488.mp3	لاہور دل کرتا ہے۔	2	0	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32020555.mp3	موضوع بحث انتہائی حساس معاملات ہیں۔	13	2	twenties	male			ur	
bd0f50b390575d53f5a7f9c45a1ec242e1b3600f13543a6ec6c249d518ab93830596052d1b896c0c4ff5d1fb1ad33099d3a71bf110074b0d03f99adcdc8578f2	common_voice_ur_32022955.mp3	ایشین چیمپیئنز ٹرافی میں پاکستان ہاکی ٹیم کا شاندار اغاز	2	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32005811.mp3	خدا پر یقین رکھنے والا رحمت پر یقین رکھتا ہے	11	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32005980.mp3	تصوف میں فنا فی الشیخ کو مطلوب کا درجہ حا صل ہے۔	4	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006048.mp3	ڈرائیور کے بغیر بس نے خودکار طریقے سے سفر طے کیا	6	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006136.mp3	ہربھجن سنگھ کے گھر بیٹی کی پیدائش	3	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006301.mp3	اور صفیہ کا گھر دارِ اسامہ میں تھا	2	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006513.mp3	کلورو فلورو کاربن گیسیں یا سی ایف سی گیس	9	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006621.mp3	شعیب ملک نے مداحوں کو ننھے مہمان کی امد کی نوید سنادی	4	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006835.mp3	تو چھوٹی عصبیتیں باہم دست وگریباں ہونے لگتی ہیں۔	8	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006906.mp3	وہ زخمی ہونے سے بچ گئے	6	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32006992.mp3	اب مذہبی انتہا پسندی کے آخری دن آ گئے مولانا فضل الرحمن	5	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32007017.mp3	اب بھی وہی قائم ہیں۔	2	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32007028.mp3	جو مسلمان ہے۔	2	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32007032.mp3	کراچے بالکر	11	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32007188.mp3	معرفت کی دوسری سطح "سائنٹیفک معرفت" ہے۔	2	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32007189.mp3	کیا اس کے دوسروں کے ساتھ سرحدی تنازعات نہیں ہیں؟	8	2	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32007402.mp3	تیلگو	5	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32008254.mp3	بمبارا	6	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32008283.mp3	اردو زبان تو آنی چاہیے اردو پاکستان کی قومی زبان ہے	3	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32008344.mp3	پیپلز پارٹی کی سیاست اک معمہ ہے۔	2	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32008665.mp3	اپنی جانیں گنوائیں	17	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32008962.mp3	پاکستانیوں نے جنگلی حیات کا صفایا کرنے کا تہیہ کر رکھا ہے	11	3	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32009059.mp3	اوروہ اپنے گھروں کو لوٹتے ہیں۔	8	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32009228.mp3	منظر یہ تھا کہ مسافر جیسے ٹرینوں سے چھلک رہے ہیں۔	5	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32009269.mp3	جب او آئی سی کی موجودگی	2	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32009275.mp3	اعلان جنوں دل والوں نے اب کے بہ ہزار انداز کیا	3	2	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32009371.mp3	ایک اور اناؤنسر پدمنی پریرا ہیں۔	9	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32009404.mp3	پاکستان کے وزیر خارجہ شاہ محمود	15	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32011314.mp3	حضرت بھی کل کہیں گے کہ ہم کیا کیا کیے	11	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32011622.mp3	امام الحق کو انجری سٹریلیا کے خلاف دوسرے ٹیسٹ میچ سے باہر	9	1	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32011797.mp3	وہ بھی بجھ گئیں۔	6	0	twenties	male			ur	
fe1b5f158e70e7c8c6e5298bf642172083e81cc1925df616f491c18e06c66349e04981855a1f9f55acaeab53077f516bec3e7fc04a655eb408f4d9d862e26aa8	common_voice_ur_32012058.mp3	آج یوں موج در موج غم تھم گیا اس طرح غمزدوں کو قرار آ گیا	3	1	twenties	male			ur	
